question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Computador,Difícil,4.336800378005137,1465,0.004826,WA,1.189287582000361,0,42,0,0,0,42
Pulo do Gato,Médio,1.67552035600238,1162,0.003008,RE,0.19240168299984362,0,0,47,0,0,47
Semente,Fácil,1.8882435750056172,960,0.00258,AC,0.05703401400023722,40,0,0,0,0,40
Álbum de fotos,Médio,2.8805890059957164,1038,0.003,AC,0.0726050839994059,57,0,0,0,0,57
Toca do Saci,Médio,4.257733908998489,1553,0.00455,TLE,3.0,2,1,0,48,0,51
Caminhos do reino,Difícil,59.26104315699922,10443,0.057346,RE,0.2264280460003647,0,0,40,0,0,40
Cartas,Fácil,1.0324519440036966,726,0.001624,AC,0.050215176999699906,30,0,0,0,0,30
Flíper,Fácil,0.9437586800049758,763,0.001702,AC,0.041921201999684854,15,0,0,0,0,15
Avião,Médio,1.554555722999794,1302,0.003276,AC,0.05270808200020838,32,0,0,0,0,32
Medalhas,Fácil,1.2025476080016233,874,0.002056,AC,0.08610835499985114,69,0,0,0,0,69
Elevador_2018,Fácil,3.7887737530036247,1463,0.004722,WA,0.07448771999952442,14,10,0,0,0,24
Cubra os Furos,Médio,2.2633099390004645,1156,0.0034,WA,0.28785868100021617,0,9,1,0,0,10
Carro elétrico,Difícil,5.684614498000883,1697,0.005914,WA,0.4276424159997987,5,14,0,0,0,19
Dario e Xerxes,Fácil,1.6310166269977344,921,0.002426,AC,0.03889518400046654,22,0,0,0,0,22
Quadrado Aritmético,Difícil,2.471610915999918,1388,0.003704,WA,0.4317256259992064,3,19,0,0,0,22
O Tabuleiro Esburacado,Fácil,2.121035956995911,1171,0.0031019999999999,WA,0.046475320999888936,2,18,0,0,0,20
Retas,Médio,5.872025226002734,1820,0.006288,RE,0.17036485500011622,0,0,43,0,0,43
Viagem,Difícil,3.30270250600006,1750,0.005024,AC,0.17649101499955577,28,0,0,0,0,28
Soma,Médio,1.720083522006462,955,0.002526,AC,1.25408640599926,46,0,0,0,0,46
Estoque,Fácil,1.916884619000484,1295,0.003274,AC,0.09430478600006609,23,0,0,0,0,23
Frete,Médio,2.4974651550001,1243,0.0034019999999999,AC,0.06245896300060849,35,0,0,0,0,35
Caçadores de Mitos,Fácil,1.997554327004764,1174,0.00286,AC,0.7531613169994671,20,0,0,0,0,20
Linhas Cruzadas,Médio,2.5065089900017483,934,0.0026,AC,0.49465184600012435,40,0,0,0,0,40
Bolas,Fácil,1.3285105819959426,751,0.00183,AC,0.04638476000036462,19,0,0,0,0,19
Xadrez Aleatório,Médio,1.8232794079958692,930,0.002492,WA,0.2416444499995123,1,56,0,0,0,57
Bombom,Fácil,2.522786196997913,1130,0.003308,WA,0.07545909399959783,37,13,0,0,0,50
Câmara de Compensação,Difícil,3.4159465369957616,1768,0.004896,WA,3.0,0,22,0,6,0,28
Taxa,Difícil,4.051430050996714,1508,0.0043599999999999,WA,3.0,1,26,0,9,0,36
Atlanta,Fácil,2.681575797003461,1022,0.0030359999999999,WA,0.0753557850002835,12,28,0,0,0,40
Fuga com helicóptero,Fácil,1.6913196239984245,927,0.002362,AC,0.08662902699961705,74,0,0,0,0,74
Pirâmide,Fácil,1.0784070800000336,991,0.002294,WA,0.05713083299997379,1,38,0,0,0,39
Wifi,Difícil,140.55239094100398,17614,0.10168,RE,0.12722994500018103,0,0,22,0,0,22
Fitas Verde-amarelas,Difícil,27.856710765998287,4141,0.01877,TLE,3.0,45,2,0,13,0,60
Retângulo,Difícil,3.662528407003265,1138,0.0036279999999999,WA,0.3435035880002033,33,2,0,0,0,35
Copa do Mundo,Médio,3.949621391999244,1315,0.004254,WA,0.06433943100000761,13,37,0,0,0,50
Passa Bolinha,Difícil,3.394171521998942,1313,0.00391,AC,0.0747513890000846,40,0,0,0,0,40
